gvkey,fyear,act,at,che,dd1,dltt,dpc,lct,ppent,sale,seq
1429,2013,407.204,950.985,0.129,0.3,128.06,55.312,351.405,514.074,1603.404,380.627
1439,2010,42.985,217.349,6.342,0.007,63.003,9.138,24.292,105.822,104.836,94.712
1439,2011,37.437,202.588,4.289,0.071,40.5,16.644,28.665,99.975,154.917,100.163
1439,2012,40.504,218.694,2.12,0,45,16.752,27.483,109.792,169.138,112.022
1439,2013,122.528,300.556,73.94,0,0,17.517,37.172,114.859,201.126,231.538
1439,2014,179.21,919.855,22.971,3.828,390.825,35.276,99.86,227.684,447.411,251.337
1439,2015,122.87,771.987,5.989,3.056,290.684,49.25,68.354,210.334,563.07,256.135
1439,2016,115.368,776.4,7.015,2.903,274.459,41.838,62.594,226.237,477.665,280.024
1439,2018,194.668,947.898,31.969,0,364,42.559,83.232,258.443,565.928,359.217
1440,2010,5016,50455,710,1385,15900,1780,6518,35674,14427,13682
1440,2011,4182,52223,515,1507,15467,1792,6611,36971,15116,14664
1440,2012,4589,54367,603,2245,15961,1918,6823,38763,14945,15237
1440,2013,4310,56414,471,1659,17256,1874,6112,40997,15357,16085
1440,2014,4478,59633,549,2614,16622,2073,7967,44117,17020,16820
1440,2015,4072.4,61683.1,563.2,1928,17988.2,2154.7,7108.5,46133.2,16453.2,17891.7
1440,2016,6033.9,63467.7,542.2,2941.4,17620.5,2090.9,9498,45639.3,16380.1,17397
1440,2017,4253.1,64729.1,574.3,1812.7,19658.4,2126.3,8271.3,50261.5,15424.9,18298.9
1440,2018,4113.9,68802.8,603.2,1754,21881.7,2400.4,8648.8,55099.1,16195.7,19067.8
1468,2009,677.424,1529.651,137.949,1,328.723,45.165,372.043,244.751,1635.858,636.064
1468,2010,715.771,1547.249,215.838,0,232.688,41.048,342.545,241.649,1592.568,763.758
1468,2011,640.959,1549.464,132.438,0,225.181,39.225,305.081,277.597,1695.144,727.458
1468,2012,661.906,1583.463,86.059,0,286.381,49.405,368.596,372.452,1872.72,681.877
1491,2010,306.175,781.61,34.095,49.579,229.282,24.812,256.566,382.859,315.9,262.066
1491,2011,292.359,696.513,43.207,41.978,218.89,32.176,233.211,347.152,530.476,210.812
1491,2012,301.634,708.08,52.193,67.266,193.635,29.681,275.665,348.76,530.451,217.01
1491,2013,276.513,684.071,31.722,58.936,184.227,35.371,267.231,354.399,523.957,210.687
1491,2014,291.058,623.254,83.926,61.069,233.141,27.975,223.897,280.129,450.06,149.885
1491,2015,400.648,656.126,219.263,48.065,183.098,24.582,210.617,238.579,446.803,251.68
1496,2010,6.152,9.709,0.65,0.2,0.8,0.336,3.141,3.004,12.099,4.303
1496,2011,5.735,10.069,0.526,0.2,0.6,0.671,3.649,3.559,13.386,3.769
1496,2012,6.056,9.963,0.413,0.2,0.4,0.744,4.463,3.234,13.676,2.972
1496,2013,5.415,8.956,0.279,0.254,0.98,0.852,5.646,3.417,14.626,0.926
1511,2010,1.947,1.947,1.932,0,0,0,0.024,0,0,1.923
1511,2011,0.065,0.065,0.053,0,0,0,0.008,0,0,0.057
1511,2012,0.006,0.006,0.001,0,0,0,0.05,0,0,-0.044
1511,2013,0.012,0.012,0.001,0,0.018,0,0.033,0,0,-0.039
1523,2010,13.788,37.517,4.091,0.66,2.15,3.789,3.744,7.195,40.771,29.656
1533,2010,127.027,275.743,23.985,0.07,105.102,16.445,53.032,113.873,176.192,63.657
1533,2011,128.047,268.65,30.703,0.069,105.034,15.216,54.223,112.232,209.913,49.707
1533,2012,114.057,246.464,31.182,0.016,65.004,14.491,44.442,103.316,187.341,68.333
1533,2013,161.067,277.307,60.864,6.002,49.5,13.453,74.774,103.847,215.085,111.337
1554,2009,275.7,299.853,179.113,1.302,7.075,4.538,63.705,18.216,242.093,221.768
1554,2010,302.034,336.574,190.683,1.321,5.755,7.018,61.425,18.559,278.576,266.08
1554,2011,297.449,324.865,206.91,1.351,4.403,8.457,58.643,17.998,203.552,258.806
1554,2012,254.969,281.449,161.582,1.489,2.914,7.814,68.488,16.451,186.68,204.245
1554,2013,245.372,265.511,165.395,1.511,1.404,6.854,62.491,12.969,190.249,197.395
1554,2014,177.703,193.108,99.561,0,0,5.397,41.175,8.711,126.75,150.407
1554,2015,155.911,171.229,88.38,0,0,3.691,34.756,6.477,102.987,131.123
1559,2010,15.075,65.34,10.488,6.073,31.67,6.001,7.444,47.36,16.675,19.571
1559,2011,17.615,74.535,11.63,7.616,35.985,6.272,9.944,53.267,22.221,20.202
1559,2012,15.956,73.323,10.614,7.674,35.56,6.096,9.653,53.677,17.048,19.929
1559,2013,7.706,71.742,1.959,8.771,32.53,6.41,11.785,51.381,17.584,19.62
1559,2014,14.247,67.528,10.109,14.888,20.776,6.383,16.251,50.036,15.417,21.426
1559,2015,6.007,54.114,2.259,7.005,16.113,6.19,8.698,47.123,16.548,20.13
1559,2016,8.388,60.598,3.121,7.078,19.958,6.327,8.681,51.331,18.7,21.495
1559,2017,8.893,58.176,2.502,7.273,15.87,6.677,9.007,48.491,19.556,23.856
1559,2018,9.946,57.502,1.792,6.526,13.64,6.818,9.474,46.694,19.714,25.102
1562,2009,52.543,97.175,38.03,0,0,2.16,23.415,6.49,75.276,72.28
1562,2010,66.122,104.832,44.567,0,0,3.922,29.401,5.723,85.589,74.056
1562,2011,82.392,116.553,59.362,0,0,4.302,32.283,4.912,102.636,83.03
1562,2012,79.848,113.07,59.766,0,0,4.153,28.76,4.482,100.467,83.244
1562,2013,93.347,131.22,70.599,0,0,2.605,34.527,3.681,100.601,92.56
1562,2014,85.59,134.266,62.239,0,0,5.833,39.25,3.548,102.873,92.926
1562,2015,94.095,136.724,69.961,0,0,5.618,39.294,3.396,113.889,94.894
1562,2016,109.526,148.774,85.333,0,0,6.64,42.737,2.055,106.286,103.75
1562,2017,107.525,162.965,78.915,0,0,6.03,46.123,3.034,112.703,112.584
1585,2010,118.645,281.799,1.158,8.427,53.712,14.381,51.186,40.541,229.62,166.437
1585,2011,178.465,339.141,35.085,14.46,51.917,15.529,79.025,39.273,304.429,187.072
1585,2012,222.317,399.89,38.476,16.247,36.196,16.412,113.67,45.701,366.19,225.077
1585,2013,249.506,447.443,6.68,0.069,51.676,19.443,110.499,52.468,381.021,257.953
1585,2014,287.049,473.171,4.885,0.071,99.455,22.143,81.245,50.026,298.634,261.637
1585,2015,236.831,443.539,5.524,0.055,68.321,21.749,76.282,47.972,289.382,268.395
1585,2016,227.075,429.956,7.869,0,40.951,21.53,97.074,50.295,312.113,282.19
1585,2017,254.883,535.592,11.337,0,77.486,22.18,126.202,49.321,355.047,305.06
1585,2018,310.188,593.587,6.168,0,96.671,23.775,145.528,49.252,454.272,329.23
1593,2010,469.276,781.569,236.737,7.724,23.424,26.539,146.82,244.198,503.259,507.967
1598,2010,974.492,3818.915,168.853,97.152,1071.36,72.896,550.859,318.126,2470.952,1775.204
1598,2011,1059.119,4319.49,174.955,140.508,1123.416,86.532,628.875,325.329,2989.914,2052.805
1598,2012,1164.743,5190.056,157.984,7.751,1133.121,105.471,879.969,383.483,3334.213,2535.151
1598,2013,1369.129,5877.902,295.203,4.986,1141.75,118.657,874.545,402.79,3594.136,3136.121
1598,2014,1578.604,6420.963,377.615,198.101,1427.825,138.584,936.144,448.446,4021.964,3239.561
1598,2015,1619.613,6664.53,381.005,71.975,1556.045,149.46,1025.172,484.548,3974.295,3254.626
1598,2016,1928.19,7100.674,717.259,278.921,2062.644,179.716,924.441,473.23,3840.087,3256.513
1598,2017,1934.655,7796.064,646.3,308.123,1866.166,183.227,1138.663,493.296,4300.17,4027.633
1598,2018,1836.144,8662.288,353.975,98.876,2273.837,199.49,1258.704,554.13,4845.872,4241.922
1602,2010,23129,43486,17422,2488,10874,1017,6570,5522,15053,23944
1602,2011,27593,48871,20641,84,21344,1060,5754,5420,15582,19029
1602,2012,31209,54298,24061,2495,24034,1088,8191,5326,17265,19060
1602,2013,27367,66125,19401,2505,29623,1286,7947,5349,18676,22096
1602,2014,34713,69009,27026,500,30215,2092,7008,5223,20063,25778
1602,2015,38518,71576,31382,2250,29306,2108,8667,4907,21662,28083
1602,2016,46010,77626,38085,3798,30193,2105,11204,4961,22991,29875
1602,2017,49476,79954,41678,1152,34190,1955,9020,4989,22849,25241
1602,2018,37618,66416,29304,4419,29510,1946,13488,4958,23747,12500
1611,2010,638.453,1397.675,34.231,14.749,586.887,18.373,604.435,196.361,504.03,185.225
1611,2011,245.033,846.609,54.51,237.084,226.249,26.056,540.031,190.524,547.767,78.038
1613,2010,217.233,526.963,70.021,13.311,0,8.565,89.72,145.591,326.886,196.777
1613,2011,228.531,531.632,69.888,13.311,0,10.153,89.159,150.24,344.816,192.872
1613,2012,237.582,533.179,78.889,13.311,0,10.661,86.424,150.297,292.905,192.093
1613,2013,246.786,502.673,97.91,13.311,0,11.342,86.674,151.288,281.05,234.995
1613,2014,232.256,536.409,97.098,13.311,0,11.818,81.49,149.839,272.858,205.148
1613,2015,219.682,506.156,95.122,13.311,0,11.787,81.333,146.913,238.48,211.423
1613,2016,221.464,565.889,38.579,26.825,24.164,20.463,144.292,214.408,331.866,147.918
1613,2017,240.247,565.599,20.7,19.335,44.042,22.387,144.671,214.98,432.401,158.941
1613,2018,227.866,571.119,19.713,41.44,31.881,21.379,167.453,185.661,419.432,87.595
1632,2010,3478.999,4328.831,2687.768,0,400.635,120.911,643.467,472.665,2761.503,3199.717
1632,2011,4386.348,5277.635,3592.462,14.5,871.876,118.219,525.005,478.839,2993.32,3795.413
1632,2012,4696.185,5620.347,3900.378,14.5,807.098,109.833,525.079,500.867,2701.142,4165.359
1632,2013,5472.425,6381.75,4682.912,0,872.241,110.416,570.512,508.171,2633.689,4739.576
1632,2014,3811.886,6859.69,2866.468,0,872.789,141.97,709.056,622.422,2864.773,4757.897
1632,2015,4079.548,7062.178,3028.928,374.839,498.497,222.24,1113.83,644.11,3435.092,5072.959
1632,2016,4974.863,7970.278,4055.793,0,1732.177,209.79,782.934,636.116,3421.409,5165.618
1632,2017,2351.338,21141.294,1047.838,300,7551.084,584.059,1596.332,1107.304,5107.503,10161.54
1632,2018,2112.126,20449.779,816.591,67,6265.674,799.063,1406.138,1154.328,6200.942,10988.54
1633,2010,351.796,485.776,169.254,0,0,17.569,70.069,78.613,423.597,409.042
1633,2011,383.213,521.552,169.656,0,0,17.918,88.826,83.157,473.595,423.472
1633,2012,408.795,557.996,187.011,0,0,17.775,99.939,96.769,516.571,446.319
1633,2013,360.413,587.784,113.033,0,0,17.275,90.894,110.983,550.363,486.396
1633,2014,373.774,614.342,114.54,0,0,22.057,84.513,114.165,517.548,512.58
1633,2015,404.565,627.97,123.8,0,0,28.344,79.794,106.299,540.291,531.41
1633,2016,388.804,632.897,118.697,0,0,22.952,78.467,107.79,508.848,531.177
1633,2017,370.705,538.083,148.095,0,0,27.228,67.11,102.676,486.372,460.494
1634,2010,22.396,23.612,4.328,0.045,0,0.86,8.023,0.784,106.688,14.469
1634,2011,23.64,26.192,5.135,0,0,0.632,7.452,2.095,109.118,18.333
1634,2012,22.168,24.719,5.792,0,0,0.646,5.297,2.366,105.79,19.148
1635,2010,118.211,241.348,52.855,10,30,10.187,28.74,48.711,168.789,172.926
1635,2011,138.486,252.645,67.702,10,20,10.272,28.387,47.627,179.17,195.104
1635,2012,104.846,213.787,32.232,0,0,10.159,15.905,47.171,147.346,185.503
1635,2013,123.091,215.645,50.996,0,0,8.767,15.628,40.842,158.374,189.738
1650,2010,3.726,5.788,2.221,0.026,0.014,0.545,0.687,0.249,4.915,5.087
1650,2011,3.589,5.237,2.193,0,0,0.546,0.509,0.307,4.164,4.728
1650,2012,2.698,3.73,1.747,0,0,0.573,0.435,0.266,3.325,3.295
1650,2013,2.266,2.789,1,0,0,0.562,0.589,0.184,3.251,2.2
1650,2014,4.486,4.99,3.575,0,0.909,0.116,1.231,0.117,2.787,-0.65
1650,2015,8.169,8.711,5.593,1.901,0,0.086,6.053,0.087,13.235,2.542
1650,2016,3.331,3.71,2.955,0,1.41,0.073,0.928,0.064,3.582,1.372
1650,2017,1.606,1.956,1.164,0,1.19,0.075,0.423,0.06,6.944,0.343
1650,2018,1.196,1.519,0.487,0,1.551,0.098,0.4,0.055,1.465,-0.432
1659,2010,1138.558,1699.39,61.612,24.524,276.825,38.913,836.743,319.515,3393.791,451.431
1659,2011,1107.222,1734.123,39.041,32.208,238.885,40.837,794.251,372.224,4576.331,523.995
1659,2012,1297.153,2182.304,138.616,15.145,427.243,48.977,992.807,587.208,5272.01,594.413
1659,2013,1221.784,2273.556,309.493,51.998,375.213,55.307,992.333,628.079,5604.574,701.474
1659,2014,1254.447,2364.692,115.133,76.415,298.638,62.005,1027.706,751.354,4540.071,803.103
1659,2015,1129.522,2359.101,77.001,27.786,436.208,78.456,888.037,793.371,4198.495,764.254
1659,2016,1058.126,2232.849,63.101,47.545,397.065,84.325,799.776,777.247,3924.79,774.361
1659,2017,999.211,2162.354,34.919,55.605,442.639,86.412,738.716,808.12,3686.345,815.202
1659,2018,1023.198,2392.003,22.593,23.189,518.887,90.297,833.35,998.496,3045.382,830.322
1661,2010,2612.93,11646.569,801.19,1379.018,3064.126,798.952,2154.38,7815.419,4174.635,5397.35
1661,2011,3088.314,12912.14,539.489,275.326,4348.49,932.567,1802.562,8629.946,6060.351,5657.003
1661,2012,3132.857,12656.022,778.204,0.364,4379.336,1060.051,1132.382,8712.088,6989.573,6014.117
1661,2013,2753.83,12159.811,507.133,10.185,3904.117,1103.996,1311.424,8597.813,6152.015,6038.274
1661,2014,2741.874,11879.942,536.169,6.19,4348.859,1149.559,1567.475,8599.125,6804.197,4908.619
1661,2015,1475.897,9537.84,274.589,6.508,3655.2,975.732,1006.499,7027.802,3864.437,4282.71
1661,2016,1155.839,8187.015,295.202,0.297,3578.335,878.677,821.934,6267.583,2227.839,3247.025
1661,2017,1447.336,8401.984,365.366,0.181,4027.766,852.527,919.476,6109.565,2564.285,2911.816
1661,2018,1593.563,7853.944,481.802,0.561,3585.884,900.722,832.077,5467.87,3057.619,2700.85
1676,2010,143.356,229.567,0.547,0,0,12.709,60.439,40.901,954.404,162.888
1676,2011,216.935,317.172,1.311,0,0,13.962,76.796,52.953,1484.972,228.899
1678,2010,3480,43425,134,46,8095,3194,3524,38151,12183,24377
1678,2011,4803,52051,295,431,6785,4249,4963,45448,16810,28993
1678,2012,4962,60737,160,990,11355,5415,5536,53280,16947,31331
1678,2013,6366,61637,1906,53,9672,5767,4700,52421,16402,33396
1678,2014,6415,55952,769,0,11245,10339,3664,48076,13749,25937
1678,2015,3752,18842,1467,1,8777,29517,1841,14119,6383,2566
1678,2016,3241,22519,1377,0,8544,3127,1843,18867,5367,6238
1678,2017,3725,21922,1668,550,7934,2839,2564,17759,5752,7416
1678,2018,2687,21582,714,150,8054,2864,2201,18421,7331,7130
1681,2010,14.992,37.813,2.676,0,0,0.952,11.16,21.082,9.594,26.653
1681,2011,6.236,28.169,0.364,0,0,0.969,8.638,20.371,10.369,19.531
1681,2012,4.836,27.171,0.94,0,0.101,0.934,12.333,16.853,4.485,14.737
1681,2013,5.692,27.701,2.068,0,1,0.875,13.298,16.318,16.839,13.403
1681,2014,2.703,21.68,0.096,0,0.51,0.69,11.872,13.388,4.276,9.298
1682,2010,55.975,248.189,39.234,0,0,16.887,16.022,106.905,87.815,229.244
1682,2011,54.852,282.996,36.899,0,2,20.703,18.334,125.865,104.78,258.409
1682,2012,64.577,336.707,36.418,0.5,7.5,26.904,28.136,155.416,133.263,296.734
1682,2013,87.342,375.254,53.606,2.5,5,33.174,37.227,161.295,149.023,315.203
1686,2009,246.586,526.854,102.635,0,8.4,29.601,128.887,185.519,696.703,343.59
1686,2010,213.923,515.367,60.551,0.987,21.442,28.218,113.946,179.201,582.777,327.677
1686,2011,229.439,493.104,79.294,0.108,20.916,27.246,105.771,159.547,662.463,321.198
1686,2012,251.841,520.141,85.578,10.057,20.756,26.529,122.167,168.948,700.224,333.318
1686,2013,242.792,565.357,28.669,0.049,20.659,26.55,136.834,193.946,771.445,352.63
1686,2014,298.975,612.057,52.512,0.044,20.587,29.423,149.028,193.54,933.936,382.476
1686,2015,336.793,657.44,90.643,0,20.4,31.248,177.381,202.462,981.189,406.195
1686,2016,297.461,784.658,27.845,0,65.4,35.607,186.058,246.748,1114.533,470.577
1686,2017,336.278,1022.32,19.782,0.121,215.86,54.843,208.152,304.063,1326.173,511.355
1686,2018,371.898,1068.168,29.643,0.121,245.724,49.798,227.512,315.823,1402.637,496.317
1689,2010,950.289,9997.153,0.951,487.786,3106.086,304.192,1355.431,7396.523,3275.103,2839.426
1689,2011,743.409,10299.507,24.325,602.259,3151.019,270.529,1445.61,7913.492,3205.225,2936.414
1689,2012,812.884,10507.668,26.6,580.764,3144.138,344.293,1413.753,8109.642,3276.931,3052.562
1689,2013,803.04,11310.648,95.23,347.514,3867.715,342.643,1085.376,8969.21,3417.406,3229.432
1689,2014,678.504,11232.382,66.731,643.317,3356.497,400.882,1275.058,9181.715,3053.078,3366.928
1689,2015,627.9,11648.3,43.2,324.3,3651.8,388.8,1125.4,9424.4,2963.5,3475
1689,2016,591.7,11977.2,42.6,509.9,3569,388.5,1280.1,9825.8,3001.2,3583.5
1689,2017,636.2,11928.6,42.7,255.8,3765.8,407.9,1124.2,10245.1,2934.2,3804.5
1689,2018,698.7,12290.5,52.8,436.8,3665.6,428.4,1354,10668.3,2967.5,4006.1
1690,2010,41678,75183,25620,0,0,1027,20722,4768,65225,47791
1690,2011,44988,116371,25952,0,0,1814,27970,7777,108249,76615
1690,2012,57653,176064,29129,0,0,3277,38542,15452,156508,118210
1690,2013,73286,207000,40546,0,16960,6757,43658,16597,170910,123549
1690,2014,68531,231839,25077,0,28987,7946,63448,20624,182795,111547
1690,2015,89378,290479,41601,2500,53463,11257,80610,22471,233715,119355
1690,2016,106869,321686,67155,3500,75427,10505,79006,27010,215091,128249
1690,2017,128645,375319,74181,6496,97207,10157,100814,33783,229234,134047
1690,2018,131339,365725,66301,8784,93735,10903,116866,41304,265359,107147
1704,2010,6765.315,10943.345,2584.582,1.258,204.271,304.515,2887.876,963.004,9548.667,7536.113
1704,2011,10355,13861,6243,0,1947,246,2794,866,10517,8800
1704,2012,5102,12102,1937,0,1946,422,2265,910,8719,7235
1704,2013,5642,12043,1891,0,1946,410,2443,850,7509,7088
1704,2014,6967,13174,3162,0,1947,375,2823,861,9072,7868
1704,2015,9261,15308,4965,400,3342,371,3798,892,9659,7613
1704,2016,8353,14588,3749,0,3143,389,3632,937,10825,7217
1704,2017,12918,19419,7276,0,5304,407,4115,1066,14537,9349
1704,2018,10747,17773,4030,0,5309,457,4068,1407,17253,6839
1706,2010,460.15,1621.703,40.222,0,367.38,55.844,345.837,108.382,1160.508,739.721
1706,2011,546.484,2056.681,44.221,2.5,522.727,55.9,330.303,128.649,1445.323,919.013
1706,2012,561.281,2007.119,68.184,7.5,390,56.253,319.006,115.884,1605.342,1051.836
1706,2013,785.24,2119.332,103.986,0,515,55.842,321.842,201.496,1279.742,1080.267
1706,2014,542.99,1856.879,109.012,4.5,385.5,62.464,299.121,169.101,1399.862,1001.711
1706,2015,560.389,1636.917,168.846,3.75,584.309,55.136,235.056,142.458,1249.254,673.001
1706,2016,542.652,1442.538,179.604,18.75,565.559,49.429,241.912,114.015,1149.41,520.95
1706,2017,646.926,1516.955,229.571,30,531.94,44.767,378.934,94.521,1095.784,500.539
1706,2018,660.9,1481.338,250.49,30,502.695,43.106,330.961,90.22,1182.611,558.712
1712,2010,26.575,92.528,7.787,1.865,20.836,2.613,7.581,34.453,139.11,56.551
1712,2011,41.822,110.612,7.067,1.5,22.739,3.47,12.109,37.54,199.517,65.949
1712,2012,41.359,120.376,9.508,1.5,14.239,3.823,12.191,41.008,222.858,81.943
1712,2013,46.35,143.667,7.608,1.4,11.839,4.289,14.288,42.513,236.227,102.93
1712,2014,54.935,232.074,8.506,7,73.45,5.676,24.881,74.399,289.643,121.099
1712,2015,66.353,258.811,18.623,8.333,73.917,9.06,22.947,97.495,241.976,142.096
1712,2016,57.562,292.099,8.389,10.145,73.107,10.048,26.712,140.597,212.399,164.087
1712,2017,57.265,327.326,3.028,8.061,91.021,11.208,31.544,182.33,245.143,184.722
1712,2018,55.232,329.968,6.735,4.194,98.288,14.619,29.491,195.245,287.932,184.872
1715,2010,92.232,1208.619,12.827,0.972,38.897,12.159,36.825,219.332,281.775,215.114
1715,2011,89.453,1249.145,6.977,1.228,47.915,13.259,39.746,240.963,264.386,221.423
1718,2010,0.021,0.546,0.021,0.006,0.069,0,0.252,0.525,0.035,0.189
1718,2011,0.032,0.655,0.024,0.008,0.07,0,0.287,0.623,0.042,0.259
1718,2012,0,0.559,0,0.007,0.054,0,0.226,0.559,0.039,0.239
1718,2013,0.006,0.585,0.006,0.007,0.048,0,0.218,0.579,0.061,0.273
1718,2014,0.102,0.708,0.1,0.036,0.214,0,0.23,0.606,0.045,0.208
1718,2015,0.069,0.548,0.068,0.025,0.15,0,0.203,0.479,0.039,0.134
1718,2016,0.047,0.643,0.046,0.151,0.123,0,0.256,0.596,0.036,0.264
1718,2017,0.051,0.671,0.05,0.154,0.099,0,0.282,0.62,0.036,0.29
1718,2018,0.055,0.688,0.053,0.144,0.083,0,0.297,0.633,0.04,0.308
1722,2010,18134,31548,3777,344,6830,912,8573,8712,61682,14609
1722,2011,27504,42193,4750,178,8266,877,13218,9500,80676,18808
1722,2012,26954,41553,4730,1677,6535,848,14626,9812,89038,17969
1722,2013,28530,43752,7515,1165,5347,909,15658,10137,89804,20156
1722,2014,26028,44027,6491,24,5558,894,15602,9960,81201,19575
1722,2015,21829,40157,6562,12,5779,882,13505,9853,67702,17899
1722,2016,21045,39769,5926,273,6504,900,13173,9758,62346,17173
1722,2017,19925,39963,5630,13,6623,924,12570,10138,60828,18313
1722,2018,20588,40833,6509,582,7698,941,11776,9953,64341,18981
1728,2010,82.081,127.884,54.69,0,1.228,5.307,31.019,38.247,417.065,84.527
1728,2011,91.124,135.063,61.088,0,1.228,4.975,31.085,37.475,429.483,91.759
1728,2012,47.312,90.047,17.796,0,1.228,4.953,32.978,38.074,439.038,46.194
1742,2010,860.565,12241.582,99.937,456.879,3045.794,471.226,1095.897,9577.497,3180.807,3824.953
1742,2011,915.594,13032.237,19.873,477.435,2894.054,493.653,1322.714,9961.766,3237.241,3943.007
1742,2012,900.983,13242.542,3.499,122.828,3074.088,481.168,1043.087,10395.995,3293.489,4093
1742,2013,944.727,13381.377,3.725,540.424,2671.465,492.226,1580.847,10888.682,3451.251,4308.884
1742,2014,900.117,14215.004,4.515,383.57,2906.215,496.393,1532.464,11194.024,3488.946,4478.243
1742,2015,870.755,14982.182,22.056,357.58,3337.391,571.54,1424.708,11804.976,3492.357,4679.254
1742,2016,837.34,15931.175,8.84,0,4021.785,564.091,1094.037,12568.862,3489.754,4905.68
1742,2017,995.525,16893.751,13.851,82,4491.292,608.935,1098.274,13105.802,3554.139,5256.829
1742,2018,893.682,17565.323,5.707,500,4189.436,649.295,1576.097,13766.425,3688.342,5661.007
1743,2010,399.684,860.951,193.527,14.001,42.657,71.832,233.897,407.246,1657.864,479.744
1743,2011,445.086,916.22,227.948,24.262,46.75,73.975,263.671,415.418,1907.609,465.615
1743,2012,386.05,1034.462,129.414,43.044,112.941,87.754,299.708,444.028,2065.999,458.999
1743,2013,418.485,1017.326,143.162,31.513,81.332,88.389,309.617,394.397,2299.549,520.461
1743,2014,514.989,1127.622,204.337,25.256,102.474,86.222,340.782,409.85,2612.693,560.883
1743,2015,552.083,1262.909,227.954,44.91,167.599,93.042,364.597,483.047,2666.905,588.728
1743,2016,521.989,1309.992,172.08,64.143,179.53,103.053,387.468,532.526,2700.219,598.897
1743,2017,522.349,1365.641,185.173,61.93,206.989,103.068,402.59,591.164,2826.457,651.462
1743,2018,649.226,1539.231,301.492,54.075,237.6,108.635,451.318,631.188,3093.788,717.682
1745,2010,791.087,6751.368,108.514,35.069,1830.144,347.587,508.348,4408.585,2082.447,1520.256
1745,2011,783.274,7212.212,26.489,0.237,1876.26,339.819,694.939,4640.174,2084.31,1560.474
1745,2012,736.918,7819.445,38.936,330.237,1794.16,357.913,986.707,5099.738,2127.004,1695.966
1745,2013,864.732,8034.89,130.857,70,2335.802,357.639,631.376,5295.579,2190.159,1836.068
1745,2014,928.608,8807.925,222.601,0,2671.343,387.945,482.062,5526.2,2172.391,1940.587
1745,2015,624.413,8747.774,13.339,55,2574.839,400.156,547.207,5862.253,2253.564,2008.008
1745,2016,726.955,9606.117,24.649,114.7,2715.085,414.933,697.407,6464.316,2086.608,2284.667
1745,2017,682.117,10134.029,9.964,0,2952.399,427.394,824.976,6855.419,2139.919,2408.104
1745,2018,650.754,10401.596,4.785,0,3225.759,443.698,737.249,7210.556,2060.643,2983.103
